Subject,ML Score,MERCI Score Pos,MERCI Score Neg,Hybrid Score,Prediction,PPV
NDM5_408_1,0.15,0.0,0.0,0.15,Non-Toxin,0.039
NDM5_409,0.395,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_409_0,0.27,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_409_1,0.235,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_410,0.265,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_410_0,0.14,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_410_1,0.085,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_411,0.39,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4110,0.08,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4111,0.135,0.0,0.0,0.135,Non-Toxin,0.02
NDM5_4111_2,0.11,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4112,0.105,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4113,0.155,0.0,0.0,0.155,Non-Toxin,0.046
NDM5_4114,0.075,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4114_2,0.19,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4115,0.165,0.0,0.0,0.165,Non-Toxin,0.059
NDM5_4116,0.16,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4117,0.18,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4117_2,0.225,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4118,0.22,0.0,0.0,0.22,Non-Toxin,0.131
NDM5_4119,0.165,0.0,0.0,0.165,Non-Toxin,0.059
NDM5_411_0,0.07,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_411_1,0.095,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_412,0.26,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_412_0,0.125,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_412_1,0.185,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_413,0.175,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_413_0,0.195,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_413_1,0.15,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_414,0.17,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4140,0.06,0.0,0.0,0.06,Non-Toxin,0.0
NDM5_4140_2,0.1,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4141,0.08,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4142,0.175,0.0,0.0,0.175,Non-Toxin,0.072
NDM5_4143,0.1,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4143_2,0.165,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4144,0.1,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4145,0.1,0.0,0.0,0.1,Non-Toxin,0.0
NDM5_4146,0.09,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4146_2,0.13,0.0,0.0,0.13,Non-Toxin,0.013
NDM5_4147,0.13,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4148,0.16,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4149,0.195,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4149_2,0.3,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_414_0,0.21,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_414_1,0.25,0.0,0.0,0.25,Non-Toxin,0.17
NDM5_415,0.095,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_415_0,0.135,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_415_1,0.095,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_416,0.295,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_416_0,0.12,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_416_1,0.095,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_417,0.285,0.0,0.0,0.285,Non-Toxin,0.216
NDM5_4170,0.125,0.0,0.0,0.125,Non-Toxin,0.007
NDM5_4171,0.09,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4172,0.16,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4172_2,0.135,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4173,0.145,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4174,0.13,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4175,0.165,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4175_2,0.105,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4176,0.18,0.0,0.0,0.18,Non-Toxin,0.079
NDM5_4177,0.15,0.0,0.0,0.15,Non-Toxin,0.039
NDM5_4178,0.19,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4178_2,0.14,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4179,0.195,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_417_0,0.17,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_417_1,0.12,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_418,0.47,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_418_0,0.1,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_418_1,0.13,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_419,0.105,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_419_0,0.14,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_419_1,0.16,0.0,0.0,0.16,Non-Toxin,0.053
NDM5_420,0.15,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4200,0.16,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4201,0.055,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4201_2,0.14,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4202,0.145,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4203,0.115,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4204,0.115,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4204_2,0.165,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4205,0.155,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4206,0.17,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4207,0.095,0.0,0.0,0.095,Non-Toxin,0.0
NDM5_4207_2,0.09,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4208,0.145,0.0,0.0,0.145,Non-Toxin,0.033
NDM5_4209,0.11,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_420_0,0.125,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_420_1,0.1,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_421,0.11,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_421_0,0.18,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_421_1,0.23,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_422,0.17,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_422_0,0.23,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_422_1,0.16,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_423,0.135,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4230,0.13,0.0,0.0,0.13,Non-Toxin,0.013
NDM5_4230_2,0.245,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4231,0.16,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4232,0.12,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4233,0.195,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4233_2,0.095,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4234,0.14,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4235,0.135,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4236,0.14,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4236_2,0.1,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4237,0.18,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4238,0.125,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4239,0.165,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4239_2,0.14,0.0,0.0,0.14,Non-Toxin,0.026
NDM5_423_0,0.15,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_423_1,0.275,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_424,0.4,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_424_0,0.095,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_424_1,0.175,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_425,0.18,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_425_0,0.145,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_425_1,0.105,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_426,0.15,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4260,0.145,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4261,0.4,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4262,0.175,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4262_2,0.175,0.0,0.0,0.175,Non-Toxin,0.072
NDM5_4263,0.24,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4264,0.34,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4265,0.105,0.0,0.0,0.105,Non-Toxin,0.0
NDM5_4265_2,0.17,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4266,0.15,0.0,0.0,0.15,Non-Toxin,0.039
NDM5_4267,0.185,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4268,0.245,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4268_2,0.175,0.0,0.0,0.175,Non-Toxin,0.072
NDM5_4269,0.23,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_426_0,0.1,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_426_1,0.14,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_427,0.115,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_427_0,0.105,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_427_1,0.12,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_428,0.13,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_428_0,0.16,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_428_1,0.135,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_429,0.15,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4290,0.115,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4291,0.105,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4291_2,0.145,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4292,0.12,0.0,0.0,0.12,Non-Toxin,0.0
NDM5_4293,0.205,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4294,0.185,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4294_2,0.165,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4295,0.095,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4296,0.13,0.0,0.0,0.13,Non-Toxin,0.013
NDM5_4297,0.07,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4297_2,0.115,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4298,0.065,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4299,0.165,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_429_0,0.185,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_429_1,0.125,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_430,0.2,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_430_0,0.145,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_430_1,0.18,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_431,0.16,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_431_0,0.145,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_431_1,0.12,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_432,0.2,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4320,0.16,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4320_2,0.205,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4321,0.125,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4322,0.17,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4323,0.2,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4323_2,0.03,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4324,0.175,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4325,0.105,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4326,0.12,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4326_2,0.315,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4327,0.055,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4328,0.17,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4329,0.29,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4329_2,0.18,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_432_0,0.21,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_432_1,0.325,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_433,0.25,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_433_0,0.135,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_433_1,0.075,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_434,0.395,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_434_0,0.175,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_434_1,0.165,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_435,0.105,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4350,0.125,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4351,0.25,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4352,0.235,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4352_2,0.24,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4353,0.105,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4354,0.09,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4355,0.105,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4355_2,0.07,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4356,0.215,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4357,0.12,0.0,0.0,0.12,Non-Toxin,0.0
NDM5_4358,0.295,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4358_2,0.175,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4359,0.235,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_435_0,0.135,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_435_1,0.155,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_436,0.315,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_436_0,0.155,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_436_1,0.17,0.0,0.0,0.17,Non-Toxin,0.066
NDM5_437,0.25,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_437_0,0.065,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_437_1,0.065,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_438,0.53,0.0,-0.5,0.03,Non-Toxin,0.0
NDM5_4380,0.09,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4381,0.275,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4381_2,0.1,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4382,0.135,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4383,0.12,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4384,0.14,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4384_2,0.09,0.0,0.0,0.09,Non-Toxin,0.0
NDM5_4385,0.09,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4386,0.105,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4387,0.135,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4387_2,0.245,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4388,0.115,0.0,0.0,0.115,Non-Toxin,0.0
NDM5_4389,0.265,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_438_0,0.26,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_438_1,0.12,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_439,0.395,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_439_0,0.195,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_439_1,0.12,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_440,0.185,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_440_0,0.195,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_440_1,0.26,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_441,0.275,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4410,0.42,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4410_2,0.145,0.0,0.0,0.145,Non-Toxin,0.033
NDM5_4411,0.25,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4412,0.195,0.0,0.0,0.195,Non-Toxin,0.098
NDM5_4413,0.615,0.0,-0.5,0.115,Non-Toxin,0.0
NDM5_4413_2,0.14,0.0,0.0,0.14,Non-Toxin,0.026
NDM5_4414,0.12,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4415,0.155,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4416,0.215,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4416_2,0.125,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4417,0.245,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4418,0.16,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4419,0.14,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4419_2,0.105,0.0,0.0,0.105,Non-Toxin,0.0
NDM5_441_0,0.105,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_441_1,0.21,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_442,0.685,0.0,-0.5,0.185,Non-Toxin,0.085
NDM5_442_0,0.1,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_442_1,0.1,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_443,0.335,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_443_0,0.08,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_443_1,0.095,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_444,0.115,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4440,0.13,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4441,0.105,0.0,0.0,0.105,Non-Toxin,0.0
NDM5_4442,0.15,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4442_2,0.37,0.0,0.0,0.37,Non-Toxin,0.327
NDM5_4443,0.205,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4444,0.27,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4445,0.32,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4445_2,0.215,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4446,0.125,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4447,0.275,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4448,0.09,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4448_2,0.23,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4449,0.5,0.0,0.0,0.5,Toxin,0.497
NDM5_444_0,0.26,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_444_1,0.18,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_445,0.27,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_445_0,0.27,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_445_1,0.245,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_446,0.225,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_446_0,0.22,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_446_1,0.345,0.0,0.0,0.345,Non-Toxin,0.294
NDM5_447,0.22,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4470,0.1,0.0,0.0,0.1,Non-Toxin,0.0
NDM5_4471,0.16,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4471_2,0.195,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4472,0.08,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4473,0.115,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4474,0.11,0.0,0.0,0.11,Non-Toxin,0.0
NDM5_4474_2,0.06,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4475,0.15,0.0,0.0,0.15,Non-Toxin,0.039
NDM5_4476,0.08,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4477,0.085,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4477_2,0.155,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4478,0.145,0.0,0.0,0.145,Non-Toxin,0.033
NDM5_4479,0.135,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_447_0,0.25,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_447_1,0.105,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_448,0.195,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_448_0,0.195,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_448_1,0.165,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_449,0.685,0.0,-0.5,0.185,Non-Toxin,0.085
NDM5_449_0,0.13,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_449_1,0.13,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_450,0.18,0.0,0.0,0.18,Non-Toxin,0.079
NDM5_4500,0.075,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4500_2,0.165,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4501,0.075,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4502,0.185,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4503,0.17,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4503_2,0.1,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4504,0.15,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4505,0.12,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4506,0.075,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4506_2,0.165,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4507,0.125,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4508,0.225,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4509,0.075,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4509_2,0.095,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_450_0,0.11,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_450_1,0.155,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_451,0.085,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_451_0,0.105,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_451_1,0.105,0.0,0.0,0.105,Non-Toxin,0.0
NDM5_452,0.255,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_452_0,0.135,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_452_1,0.12,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_453,0.095,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4530,0.1,0.0,0.0,0.1,Non-Toxin,0.0
NDM5_4531,0.09,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4532,0.175,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4532_2,0.115,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4533,0.215,0.0,0.0,0.215,Non-Toxin,0.124
NDM5_4534,0.12,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4535,0.195,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4535_2,0.11,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4536,0.1,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4537,0.135,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4538,0.11,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4538_2,0.245,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4539,0.13,0.0,0.0,0.13,Non-Toxin,0.013
NDM5_453_0,0.25,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_453_1,0.1,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_454,0.3,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_454_0,0.09,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_454_1,0.09,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_455,0.09,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_455_0,0.11,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_455_1,0.1,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_456,0.195,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4560,0.15,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4561,0.08,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4561_2,0.08,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4562,0.15,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4563,0.14,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4564,0.175,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4564_2,0.235,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4565,0.11,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4566,0.145,0.0,0.0,0.145,Non-Toxin,0.033
NDM5_4567,0.17,0.0,0.0,0.17,Non-Toxin,0.066
NDM5_4567_2,0.17,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4568,0.17,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4569,0.16,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_456_0,0.165,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_456_1,0.11,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_457,0.205,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_457_0,0.07,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_457_1,0.155,0.0,0.0,0.155,Non-Toxin,0.046
NDM5_458,0.075,0.0,0.0,0.075,Non-Toxin,0.0
NDM5_458_0,0.085,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_458_1,0.12,0.0,0.0,0.12,Non-Toxin,0.0
NDM5_459,0.14,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4590,0.115,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4590_2,0.185,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4591,0.16,0.0,0.0,0.16,Non-Toxin,0.053
NDM5_4592,0.155,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4593,0.15,0.0,0.0,0.15,Non-Toxin,0.039
NDM5_4593_2,0.09,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_4594,0.15,0.0,0.0,0.15,Non-Toxin,0.039
NDM5_4595,0.09,0.0,0.0,0.09,Non-Toxin,0.0
NDM5_4596,0.195,0.0,0.0,0.195,Non-Toxin,0.098
