design_id,length,net_charge_pH7.4,gravy,hydrophobic_moment,aggregation_proxy,cys_count,delivery_proxy,n_liabilities,liabilities
NDM5_1774_2,27,-1.02,0.048,0.498,2.371,0,0.415,0,
NDM5_1777_2,27,-1.02,0.822,0.265,2.071,0,0.221,1,homopolymer_run>=4
NDM5_1800_2,38,-1.03,-0.492,0.408,1.4,0,0.34,1,motif_DS
NDM5_1803_2,38,-1.02,0.105,0.603,1.943,0,0.5,1,homopolymer_run>=4
NDM5_1806_2,38,-1.02,0.482,0.613,2.171,0,0.5,1,homopolymer_run>=4
NDM5_1809_2,38,-1.02,0.584,0.569,2.071,0,0.475,1,homopolymer_run>=4
NDM5_1832_2,19,-0.02,0.189,0.301,0.843,0,0.251,0,
NDM5_1835_2,19,-1.02,0.637,0.227,1.486,0,0.189,1,homopolymer_run>=4
NDM5_1838_2,19,-1.02,-0.363,0.258,1.143,0,0.215,1,motif_DP
NDM5_1861_2,20,-1.03,-0.805,0.292,0.243,0,0.243,0,
NDM5_1864_2,20,-1.02,-0.925,0.698,0.314,0,0.5,0,
NDM5_1867_2,20,-4.02,0.14,0.31,2.514,0,0.258,2,N-term_Met(ox);motif_DP
NDM5_1890_2,35,-2.03,0.271,0.704,1.586,0,0.5,0,
NDM5_1893_2,35,-3.02,0.257,0.457,1.543,0,0.38,1,N-term_Q/E(pyroglutamate)
NDM5_1896_2,35,-2.95,-0.151,0.571,0.557,0,0.476,0,
NDM5_1899_2,35,0.98,-0.517,0.566,0.957,0,0.553,1,motif_DG
NDM5_1922_2,19,-3.02,0.068,0.333,1.143,0,0.278,2,N-term_Q/E(pyroglutamate);motif_DP
NDM5_1925_2,19,-1.02,0.889,0.308,2.057,0,0.257,0,
NDM5_1928_2,19,-0.99,-0.853,0.282,0.329,0,0.235,0,
NDM5_1951_2,41,-3.03,-0.283,0.514,1.357,0,0.429,1,homopolymer_run>=4
NDM5_1954_2,41,-3.03,-0.18,0.553,1.0,0,0.461,3,motif_NG;motif_DG;motif_DS
NDM5_1957_2,41,-5.02,0.146,0.592,1.914,0,0.493,2,N-term_Q/E(pyroglutamate);motif_NG
NDM5_1980_2,36,0.98,-0.142,0.823,1.486,0,0.581,0,
NDM5_1983_2,36,-4.02,0.942,0.356,2.371,0,0.297,2,N-term_Q/E(pyroglutamate);homopolymer_run>=4
NDM5_1986_2,36,-2.02,-0.589,0.545,0.6,0,0.454,0,
NDM5_1989_2,36,-2.02,0.95,0.286,1.8,0,0.239,1,homopolymer_run>=4
NDM5_2012_2,40,0.97,0.058,0.513,1.529,0,0.509,0,
NDM5_2015_2,40,-3.03,-0.093,0.351,1.643,0,0.293,1,motif_DP
NDM5_2018_2,40,-0.02,-0.365,0.608,1.143,0,0.5,0,
NDM5_2041_2,26,-4.02,-0.673,0.454,0.814,0,0.378,0,
NDM5_2044_2,26,1.01,-0.277,0.742,0.543,0,0.585,0,
NDM5_2047_2,26,-6.02,-0.227,0.374,2.371,0,0.312,0,
NDM5_2070_2,37,-6.02,0.754,0.394,2.143,0,0.328,1,homopolymer_run>=4
NDM5_2073_2,37,-1.02,-0.046,0.578,0.814,0,0.482,1,motif_DP
NDM5_2076_2,37,-4.02,0.511,0.457,2.171,0,0.381,0,
NDM5_2079_2,37,-1.99,-0.157,0.562,0.7,0,0.469,0,
NDM5_2102_2,25,-4.02,-0.36,0.474,0.771,0,0.395,0,
NDM5_2105_2,25,-4.02,-0.544,0.586,1.0,0,0.488,1,motif_DP
NDM5_2108_2,25,-2.02,0.388,0.28,1.443,0,0.234,0,
NDM5_2131_2,16,-0.03,-0.088,0.21,1.171,0,0.175,0,
NDM5_2134_2,16,0.98,0.188,0.151,1.314,0,0.207,0,
NDM5_2137_2,16,-0.02,-0.388,0.544,0.843,0,0.454,1,motif_DS
NDM5_2160_2,43,-1.02,0.221,0.575,1.8,0,0.479,1,homopolymer_run>=4
NDM5_2163_2,43,-5.02,0.056,0.591,1.757,0,0.493,0,
NDM5_2166_2,43,-7.02,-0.467,0.549,2.086,0,0.457,2,N-term_Met(ox);motif_DS
NDM5_2169_2,43,-4.02,-0.779,0.664,1.9,0,0.5,1,motif_NG
NDM5_2192_2,19,1.01,-0.521,0.505,0.386,0,0.505,1,motif_DP
NDM5_2195_2,19,-3.03,0.158,0.368,0.829,0,0.307,2,N-term_Q/E(pyroglutamate);motif_DP
NDM5_2198_2,19,-1.02,-0.289,0.357,0.871,0,0.298,1,motif_DP
NDM5_2221_2,28,-0.98,-1.061,0.304,1.357,0,0.254,0,
NDM5_2224_2,28,-4.02,-0.25,0.209,0.486,0,0.175,1,motif_DG
NDM5_2227_2,28,-2.02,-0.368,0.663,0.771,0,0.5,1,motif_DG
NDM5_2250_2,37,0.97,-0.895,0.704,0.8,0,0.581,1,motif_DP
NDM5_2253_2,37,-1.02,-0.33,0.794,1.1,0,0.5,0,
NDM5_2256_2,37,-2.98,-0.381,0.535,1.6,0,0.446,1,motif_DG
NDM5_2259_2,37,1.01,-0.473,0.356,0.686,0,0.38,1,motif_NG
NDM5_2282_2,12,-4.02,-0.592,0.327,0.457,0,0.272,1,motif_DP
NDM5_2285_2,12,-1.02,-0.6,0.322,-0.214,0,0.268,0,
NDM5_2288_2,12,-1.02,-0.192,0.237,1.657,0,0.197,0,
NDM5_2311_2,17,-0.03,-0.353,0.446,0.357,0,0.371,1,motif_DG
NDM5_2314_2,17,-1.99,0.247,0.177,1.157,0,0.148,0,
NDM5_2317_2,17,-6.02,-0.706,0.346,-0.157,0,0.288,0,
NDM5_2340_2,35,2.98,0.446,0.995,2.057,0,0.748,1,homopolymer_run>=4
NDM5_2343_2,35,-2.03,-0.629,0.588,1.257,0,0.49,0,
NDM5_2346_2,35,-4.02,0.226,0.438,1.329,0,0.365,3,N-term_Met(ox);motif_DG;motif_DP
NDM5_2349_2,35,-2.02,-0.12,0.644,1.143,0,0.5,0,
NDM5_2372_2,38,-1.03,0.355,0.479,2.157,0,0.399,0,
NDM5_2375_2,38,-2.02,0.279,0.645,1.743,0,0.5,1,motif_DP
NDM5_2378_2,38,-1.02,0.174,0.573,1.443,0,0.478,1,homopolymer_run>=4
NDM5_2401_2,40,-1.03,0.41,0.545,2.657,0,0.454,0,
NDM5_2404_2,40,-0.99,-0.415,0.54,1.186,0,0.45,0,
NDM5_2407_2,40,-5.02,0.015,0.599,1.3,0,0.499,0,
NDM5_2430_2,30,-0.02,-0.0,0.327,1.5,0,0.273,0,
NDM5_2433_2,30,-1.02,-0.347,0.648,2.229,0,0.5,0,
NDM5_2436_2,30,-5.02,-0.607,0.606,1.343,0,0.5,1,N-term_Q/E(pyroglutamate)
NDM5_2439_2,30,-1.03,-0.47,0.586,1.186,0,0.488,0,
NDM5_2462_2,29,-2.02,-0.159,0.38,1.7,0,0.317,0,
NDM5_2465_2,29,-3.02,0.203,0.59,1.8,0,0.491,2,motif_DP;homopolymer_run>=4
NDM5_2468_2,29,-3.02,-0.621,0.415,1.029,0,0.346,1,motif_NG
NDM5_2491_2,44,-4.03,-0.261,0.372,1.329,0,0.31,1,motif_DG
NDM5_2494_2,44,-5.02,-0.268,0.622,2.157,0,0.5,1,motif_DP
NDM5_2497_2,44,1.98,0.518,0.644,2.143,0,0.665,2,N-term_Q/E(pyroglutamate);homopolymer_run>=4
NDM5_2520_2,40,-4.02,0.0,0.511,1.5,0,0.426,0,
NDM5_2523_2,40,-3.02,0.537,0.349,2.571,0,0.291,3,N-term_Q/E(pyroglutamate);motif_DP;homopolymer_run>=4
NDM5_2526_2,40,-5.02,0.655,0.495,2.429,0,0.412,1,homopolymer_run>=4
NDM5_2529_2,40,-4.02,-0.41,0.611,2.0,0,0.5,1,motif_NS
NDM5_2552_2,14,-0.03,-0.05,0.263,0.757,0,0.22,0,
NDM5_2555_2,14,0.97,0.171,0.244,1.157,0,0.285,0,
NDM5_2558_2,14,-0.02,-0.493,0.218,0.229,0,0.182,0,
NDM5_2581_2,44,-3.02,0.643,0.623,1.8,0,0.5,1,homopolymer_run>=4
NDM5_2584_2,44,-2.03,-0.432,0.732,1.843,0,0.5,1,motif_NG
NDM5_2587_2,44,-5.02,-0.152,0.652,0.9,0,0.5,0,
NDM5_2610_2,28,-6.02,-0.957,0.684,0.514,0,0.5,1,homopolymer_run>=4
NDM5_2613_2,28,-5.02,-0.807,0.646,-0.029,0,0.5,0,
NDM5_2616_2,28,-7.02,-0.329,0.259,0.5,0,0.216,1,motif_DG
NDM5_2619_2,28,-2.02,1.214,0.257,2.471,0,0.214,2,N-term_Q/E(pyroglutamate);homopolymer_run>=4
NDM5_2642_2,45,-1.02,0.182,0.632,1.457,0,0.5,0,
NDM5_2645_2,45,-5.02,-0.471,0.764,2.086,0,0.5,1,homopolymer_run>=4
NDM5_2648_2,45,-3.02,0.26,0.78,2.143,0,0.5,1,homopolymer_run>=4
NDM5_2671_2,17,-1.02,-0.406,0.219,0.614,0,0.183,1,motif_DS
NDM5_2674_2,17,-3.02,0.018,0.353,1.386,0,0.294,0,
NDM5_2677_2,17,-2.02,0.312,0.227,0.8,0,0.189,0,
NDM5_2700_2,25,-3.03,0.26,0.555,1.357,0,0.462,0,
NDM5_2703_2,25,-2.02,0.124,0.408,1.557,0,0.34,1,motif_DS
NDM5_2706_2,25,-2.03,0.524,0.241,1.886,0,0.201,0,
NDM5_2709_2,25,-3.02,-0.696,0.611,1.057,0,0.5,2,N-term_Q/E(pyroglutamate);motif_NG
NDM5_2732_2,22,-2.99,-1.259,0.169,0.0,0,0.141,1,motif_NG
NDM5_2735_2,22,-1.02,0.232,0.196,1.486,0,0.163,0,
NDM5_2738_2,22,-3.02,0.086,0.44,1.743,0,0.366,1,motif_NG
NDM5_2761_2,22,-3.02,-1.282,0.87,-0.7,0,0.5,0,
NDM5_2764_2,22,-4.02,0.055,0.344,1.543,0,0.286,1,N-term_Q/E(pyroglutamate)
NDM5_2767_2,22,-4.02,0.068,0.382,1.557,0,0.318,1,motif_DG
NDM5_2790_2,17,-1.02,-0.359,0.35,0.857,0,0.291,0,
NDM5_2793_2,17,-1.99,0.182,0.464,0.543,0,0.386,0,
NDM5_2796_2,17,-1.02,0.241,0.447,0.7,0,0.373,0,
NDM5_2799_2,17,-1.99,-0.224,0.28,0.7,0,0.233,0,
NDM5_2822_2,18,-3.02,-0.411,0.479,0.5,0,0.399,0,
NDM5_2825_2,18,-0.03,0.544,0.439,1.286,0,0.365,0,
NDM5_2828_2,18,1.01,-0.25,0.497,0.329,0,0.498,1,motif_DG
NDM5_2851_2,39,-3.02,-0.169,0.527,2.114,0,0.439,0,
NDM5_2854_2,39,-1.03,-0.213,0.628,1.843,0,0.5,0,
NDM5_2857_2,39,-1.02,0.154,0.456,1.243,0,0.38,1,homopolymer_run>=4
NDM5_2880_2,13,-0.02,0.362,0.131,1.386,0,0.109,0,
NDM5_2883_2,13,-0.03,-0.685,0.263,0.171,0,0.219,1,motif_DP
NDM5_2886_2,13,-2.03,-0.223,0.165,0.843,0,0.138,1,motif_DS
NDM5_2889_2,13,-2.99,-0.815,0.037,-0.243,0,0.031,1,N-term_Q/E(pyroglutamate)
NDM5_2912_2,16,-0.02,-0.669,0.312,-0.214,0,0.26,1,motif_DP
NDM5_2915_2,16,-2.03,0.131,0.299,1.4,0,0.249,0,
NDM5_2918_2,16,-1.03,-0.569,0.275,0.571,0,0.229,0,
NDM5_2941_2,17,-1.03,-0.594,0.31,0.243,0,0.258,1,motif_DP
NDM5_2944_2,17,-3.99,-0.447,0.433,0.114,0,0.361,0,
NDM5_2947_2,17,-1.99,0.041,0.468,0.371,0,0.39,0,
NDM5_2970_2,18,-1.02,0.739,0.187,2.043,0,0.156,0,
NDM5_2973_2,18,0.97,-0.678,0.22,0.457,0,0.264,0,
NDM5_2976_2,18,-1.02,-0.089,0.504,1.0,0,0.42,1,motif_DG
NDM5_2979_2,18,-0.02,-0.411,0.454,1.3,0,0.378,0,
NDM5_3002_2,22,1.01,0.705,0.403,2.086,0,0.421,1,homopolymer_run>=4
NDM5_3005_2,22,-2.98,0.268,0.368,0.986,0,0.307,1,N-term_Met(ox)
NDM5_3008_2,22,0.05,0.736,0.336,2.114,0,0.284,0,
NDM5_3031_2,39,-3.03,0.195,0.492,1.343,0,0.41,1,homopolymer_run>=4
NDM5_3034_2,39,-1.03,0.008,0.453,0.971,0,0.377,0,
NDM5_3037_2,39,-2.02,0.777,0.411,2.143,0,0.342,1,homopolymer_run>=4
NDM5_3060_2,22,-5.02,-0.027,0.356,3.0,0,0.297,1,motif_DG
NDM5_3063_2,22,-0.02,0.364,0.545,0.871,0,0.454,0,
NDM5_3066_2,22,-0.03,-0.791,0.434,-0.0,0,0.362,1,motif_NG
NDM5_3069_2,22,-1.99,0.418,0.134,1.686,0,0.112,1,motif_DP
NDM5_3092_2,12,-0.99,-0.392,0.184,-0.186,0,0.153,0,
NDM5_3095_2,12,-0.02,0.667,0.138,1.286,0,0.115,0,
NDM5_3098_2,12,-2.03,-0.733,0.093,-0.1,0,0.078,1,motif_DP
NDM5_3121_2,14,-0.03,-0.143,0.129,0.043,0,0.107,0,
NDM5_3124_2,14,-0.02,0.614,0.165,1.214,0,0.137,0,
NDM5_3127_2,14,-1.02,-0.371,0.329,0.114,0,0.275,1,motif_DP
NDM5_3150_2,17,-1.02,-0.206,0.366,0.214,0,0.305,1,motif_DS
NDM5_3153_2,17,-0.03,-0.441,0.424,0.4,0,0.353,2,N-term_Q/E(pyroglutamate);motif_DG
NDM5_3156_2,17,-1.03,-0.224,0.183,0.614,0,0.153,1,motif_NS
NDM5_3159_2,17,-1.99,-0.641,0.301,-0.186,0,0.25,0,
NDM5_3182_2,29,-3.02,0.528,0.511,1.643,0,0.426,0,
NDM5_3185_2,29,-2.03,-0.259,0.415,1.629,0,0.346,0,
NDM5_3188_2,29,-4.02,-0.014,0.6,1.643,0,0.5,0,
NDM5_3211_2,42,-6.02,-0.405,0.452,2.243,0,0.376,1,motif_DG
NDM5_3214_2,42,-6.03,-0.371,0.58,1.029,0,0.483,0,
NDM5_3217_2,42,-1.02,1.069,0.267,1.8,0,0.222,1,homopolymer_run>=4
NDM5_3240_2,13,-3.98,-0.354,0.348,0.586,0,0.29,0,
NDM5_3243_2,13,-2.02,0.277,0.282,1.486,0,0.235,1,motif_DP
NDM5_3246_2,13,1.97,-0.423,0.306,0.557,0,0.42,0,
NDM5_3249_2,13,1.01,-1.292,0.646,0.086,0,0.584,1,motif_DP
NDM5_3272_2,35,-1.99,-0.72,0.52,0.671,0,0.433,0,
NDM5_3275_2,35,-2.02,-0.909,0.749,0.743,0,0.5,1,N-term_Q/E(pyroglutamate)
NDM5_3278_2,35,-6.02,0.334,0.711,1.929,0,0.5,1,N-term_Met(ox)
NDM5_3301_2,42,-0.03,-0.15,0.534,0.814,0,0.445,0,
NDM5_3304_2,42,-3.02,-0.46,0.634,1.371,0,0.5,2,N-term_Q/E(pyroglutamate);motif_DS
NDM5_3307_2,42,-1.02,0.857,0.439,2.429,0,0.366,1,homopolymer_run>=4
NDM5_3330_2,22,-1.02,0.168,0.268,2.057,0,0.223,1,homopolymer_run>=4
NDM5_3333_2,22,-1.02,0.523,0.387,1.686,0,0.322,0,
NDM5_3336_2,22,-3.02,0.164,0.507,1.186,0,0.422,1,N-term_Q/E(pyroglutamate)
NDM5_3339_2,22,-0.03,0.177,0.259,1.8,0,0.216,1,homopolymer_run>=4
NDM5_3362_2,16,-0.02,0.194,0.255,0.871,0,0.213,0,
NDM5_3365_2,16,-0.02,-0.1,0.223,0.686,0,0.186,0,
NDM5_3368_2,16,-0.02,-0.356,0.327,0.714,0,0.272,0,
NDM5_3391_2,30,-4.02,0.493,0.555,2.143,0,0.462,1,homopolymer_run>=4
NDM5_3394_2,30,-3.03,-1.103,0.58,0.043,0,0.483,0,
NDM5_3397_2,30,-2.02,0.623,0.411,1.714,0,0.343,1,homopolymer_run>=4
NDM5_3420_2,26,-4.02,0.865,0.205,2.429,0,0.171,1,homopolymer_run>=4
NDM5_3423_2,26,-3.02,0.238,0.534,1.043,0,0.445,0,
NDM5_3426_2,26,-1.99,0.269,0.269,2.786,0,0.225,0,
NDM5_3429_2,26,-5.02,0.135,0.829,1.029,0,0.5,0,
NDM5_3452_2,33,0.97,-0.903,0.42,-0.043,0,0.431,0,
NDM5_3455_2,33,-2.02,-0.512,0.71,1.671,0,0.5,0,
NDM5_3458_2,33,0.97,0.179,0.509,2.043,0,0.505,1,motif_NS
NDM5_3481_2,24,-5.02,-0.462,0.467,0.814,0,0.389,0,
NDM5_3484_2,24,-3.02,-0.288,0.389,0.957,0,0.324,0,
NDM5_3487_2,24,-3.02,-0.329,0.4,0.957,0,0.334,0,
NDM5_3510_2,44,-2.02,0.7,0.551,2.086,0,0.459,2,motif_DP;homopolymer_run>=4
NDM5_3513_2,44,-4.02,0.293,0.341,1.871,0,0.284,2,N-term_Q/E(pyroglutamate);homopolymer_run>=4
NDM5_3516_2,44,-5.02,0.127,0.41,2.157,0,0.341,0,
NDM5_3519_2,44,-3.02,0.643,0.286,2.229,0,0.238,1,homopolymer_run>=4
NDM5_3542_2,23,-2.02,-0.274,0.359,1.429,0,0.299,0,
NDM5_3545_2,23,0.01,0.657,0.242,1.629,0,0.203,1,homopolymer_run>=4
NDM5_3548_2,23,-0.02,1.1,0.376,1.571,0,0.313,0,
NDM5_3571_2,28,-3.98,0.764,0.245,1.8,0,0.204,1,homopolymer_run>=4
NDM5_3574_2,28,-3.02,-0.45,0.528,0.5,0,0.44,1,N-term_Met(ox)
NDM5_3577_2,28,-1.02,0.721,0.571,1.529,0,0.476,2,motif_NG;motif_DG
NDM5_3600_2,20,-1.03,-0.42,0.309,0.671,0,0.257,0,
NDM5_3603_2,20,-1.99,0.045,0.304,1.286,0,0.254,1,motif_DP
NDM5_3606_2,20,-1.03,-0.275,0.316,-0.086,0,0.263,1,motif_DS
NDM5_3609_2,20,-0.02,-0.085,0.24,1.029,0,0.2,0,
NDM5_3632_2,26,-1.02,1.035,0.637,2.429,0,0.5,0,
NDM5_3635_2,26,-5.02,-0.646,0.654,0.586,0,0.5,1,N-term_Q/E(pyroglutamate)
NDM5_3638_2,26,-0.02,0.254,0.832,1.0,0,0.5,1,motif_NS
NDM5_3661_2,29,-4.02,-0.328,0.562,1.143,0,0.468,1,motif_NS
NDM5_3664_2,29,0.97,0.483,0.588,1.686,0,0.571,0,
NDM5_3667_2,29,-1.02,0.572,0.492,2.086,0,0.41,1,homopolymer_run>=4
NDM5_3690_2,19,0.97,-0.868,0.239,0.386,0,0.28,0,
NDM5_3693_2,19,-1.99,-0.921,0.321,-0.329,0,0.267,0,
NDM5_3696_2,19,-2.02,-0.584,0.374,0.857,0,0.312,1,motif_DS
NDM5_3699_2,19,-2.02,0.5,0.241,1.829,0,0.201,2,N-term_Met(ox);motif_DP
NDM5_3722_2,28,-5.02,-1.104,0.608,0.029,0,0.5,1,homopolymer_run>=4
NDM5_3725_2,28,-0.02,0.811,0.655,2.4,0,0.5,0,
NDM5_3728_2,28,-4.03,-0.9,0.522,0.1,0,0.435,0,
NDM5_3751_2,13,-3.03,-0.7,0.103,0.014,0,0.086,2,N-term_Q/E(pyroglutamate);motif_DP
NDM5_3754_2,13,-0.02,0.208,0.302,0.786,0,0.251,0,
NDM5_3757_2,13,-3.98,-0.646,0.408,0.114,0,0.34,0,
NDM5_3780_2,43,-2.02,-0.198,0.749,1.329,0,0.5,0,
NDM5_3783_2,43,-4.03,-0.635,0.675,1.214,0,0.5,2,N-term_Q/E(pyroglutamate);motif_DS
NDM5_3786_2,43,-1.02,-0.067,0.524,1.571,0,0.437,1,motif_DG
NDM5_3789_2,43,-5.02,-0.056,0.688,2.1,0,0.5,1,homopolymer_run>=4
NDM5_3812_2,38,1.97,0.645,0.418,1.8,0,0.513,1,homopolymer_run>=4
NDM5_3815_2,38,-1.02,-0.108,0.596,1.529,0,0.496,1,motif_DP
NDM5_3818_2,38,0.01,0.958,0.327,2.143,0,0.274,1,homopolymer_run>=4
NDM5_3841_2,34,-6.02,-0.462,0.552,1.043,0,0.46,1,motif_DG
NDM5_3844_2,34,-3.03,-0.185,0.664,1.3,0,0.5,1,motif_DG
NDM5_3847_2,34,-1.02,-0.344,0.705,1.586,0,0.5,1,motif_NG
NDM5_3870_2,36,-6.02,0.25,0.394,2.514,0,0.329,1,motif_DP
NDM5_3873_2,36,-6.02,-0.208,0.329,1.457,0,0.274,0,
NDM5_3876_2,36,-3.02,0.186,0.477,1.871,0,0.397,0,
NDM5_3879_2,36,-1.03,-1.319,0.683,0.057,0,0.5,1,N-term_Q/E(pyroglutamate)
NDM5_3902_2,20,-2.03,-0.56,0.417,0.029,0,0.347,2,N-term_Q/E(pyroglutamate);motif_DP
NDM5_3905_2,20,-0.02,-0.57,0.341,0.629,0,0.284,1,motif_DP
NDM5_3908_2,20,-1.99,0.295,0.503,1.086,0,0.419,0,
NDM5_3931_2,18,-0.02,-0.583,0.313,0.243,0,0.261,1,motif_DP
NDM5_3934_2,18,0.98,-0.75,0.337,0.643,0,0.362,2,motif_DS;homopolymer_run>=4
NDM5_3937_2,18,-2.02,0.4,0.168,0.886,0,0.14,0,
NDM5_3960_2,36,-0.02,0.306,0.681,2.086,0,0.5,1,homopolymer_run>=4
NDM5_3963_2,36,-2.02,0.814,0.216,2.086,0,0.18,2,motif_DP;homopolymer_run>=4
NDM5_3966_2,36,-3.02,0.472,0.475,1.471,0,0.395,1,motif_DP
NDM5_3969_2,36,-1.02,1.267,0.496,2.143,0,0.413,1,homopolymer_run>=4
NDM5_3992_2,31,-1.02,0.739,0.625,2.371,0,0.5,1,homopolymer_run>=4
NDM5_3995_2,31,-0.02,0.681,0.425,1.486,0,0.355,1,homopolymer_run>=4
NDM5_3998_2,31,-1.02,1.484,0.183,2.143,0,0.153,1,homopolymer_run>=4
NDM5_4021_2,25,-1.03,0.732,0.303,1.657,0,0.253,0,
NDM5_4024_2,25,-3.02,1.164,0.244,2.471,0,0.203,1,motif_DG
NDM5_4027_2,25,-2.02,0.608,0.188,1.8,0,0.156,1,homopolymer_run>=4
NDM5_4050_2,19,-0.03,-0.189,0.508,0.829,0,0.423,0,
NDM5_4053_2,19,-1.02,0.153,0.299,0.957,0,0.249,0,
NDM5_4056_2,19,0.01,-0.816,0.388,0.143,0,0.325,1,motif_DG
NDM5_4059_2,19,-1.03,0.684,0.298,1.143,0,0.248,0,
NDM5_4082_2,25,-3.02,0.268,0.701,1.343,0,0.5,1,homopolymer_run>=4
NDM5_4085_2,25,-0.02,1.172,0.319,2.371,0,0.266,1,homopolymer_run>=4
NDM5_4088_2,25,-3.02,-0.148,0.426,0.886,0,0.355,0,
NDM5_4111_2,42,-2.02,1.017,0.326,2.143,0,0.272,1,homopolymer_run>=4
NDM5_4114_2,42,1.98,0.736,0.42,2.357,0,0.515,0,
NDM5_4117_2,42,-6.99,-0.888,0.583,0.8,0,0.486,1,motif_DG
NDM5_4140_2,29,-2.02,-0.293,0.503,0.886,0,0.419,2,motif_DP;homopolymer_run>=4
NDM5_4143_2,29,-2.02,-0.472,0.737,0.586,0,0.5,0,
NDM5_4146_2,29,-6.02,-1.286,0.656,1.329,0,0.5,0,
NDM5_4149_2,29,0.98,-0.369,0.54,1.386,0,0.531,0,
NDM5_4172_2,43,-7.02,-0.302,0.671,1.271,0,0.5,0,
NDM5_4175_2,43,-5.02,0.64,0.439,2.386,0,0.366,1,homopolymer_run>=4
NDM5_4178_2,43,-3.02,-0.493,0.654,1.2,0,0.5,0,
NDM5_4201_2,26,-0.02,-0.608,0.716,0.443,0,0.5,0,
NDM5_4204_2,26,-2.02,-0.085,0.708,0.729,0,0.5,1,motif_NG
NDM5_4207_2,26,0.97,-0.131,0.321,1.4,0,0.349,1,homopolymer_run>=4
NDM5_4230_2,21,-0.02,1.238,0.23,2.086,0,0.192,1,homopolymer_run>=4
NDM5_4233_2,21,-2.03,0.138,0.153,0.5,0,0.128,1,N-term_Met(ox)
NDM5_4236_2,21,-0.02,0.371,0.295,1.829,0,0.246,1,motif_DP
NDM5_4239_2,21,-1.98,0.281,0.489,0.957,0,0.407,0,
NDM5_4262_2,13,-3.02,-0.4,0.297,0.686,0,0.247,1,N-term_Q/E(pyroglutamate)
NDM5_4265_2,13,-1.03,0.308,0.136,0.357,0,0.113,1,motif_DG
NDM5_4268_2,13,0.98,-0.369,0.479,0.486,0,0.481,0,
NDM5_4291_2,32,-2.03,0.503,0.268,1.771,0,0.224,0,
NDM5_4294_2,32,0.97,-0.881,0.431,0.586,0,0.44,0,
NDM5_4297_2,32,-5.02,0.134,0.562,2.086,0,0.468,1,homopolymer_run>=4
NDM5_4320_2,28,-5.03,-0.618,0.606,0.429,0,0.5,1,N-term_Q/E(pyroglutamate)
NDM5_4323_2,28,-2.02,0.664,0.421,1.943,0,0.351,1,homopolymer_run>=4
NDM5_4326_2,28,0.97,-1.3,0.598,-0.229,0,0.579,0,
NDM5_4329_2,28,-3.02,-0.211,0.405,1.086,0,0.338,1,N-term_Met(ox)
NDM5_4352_2,40,-3.99,-0.33,0.598,1.586,0,0.499,1,N-term_Q/E(pyroglutamate)
NDM5_4355_2,40,-5.02,-0.08,0.596,0.914,0,0.497,1,N-term_Met(ox)
NDM5_4358_2,40,-2.02,-0.08,0.509,2.8,0,0.425,2,N-term_Q/E(pyroglutamate);motif_DG
NDM5_4381_2,21,-1.03,0.338,0.413,1.814,0,0.344,0,
NDM5_4384_2,21,-1.02,0.024,0.357,0.5,0,0.298,0,
NDM5_4387_2,21,-0.02,-0.01,0.777,0.771,0,0.5,1,N-term_Q/E(pyroglutamate)
NDM5_4410_2,22,-4.02,-0.068,0.279,2.114,0,0.233,0,
NDM5_4413_2,22,-1.02,-0.227,0.533,1.357,0,0.445,2,motif_DG;motif_DP
NDM5_4416_2,22,-4.02,0.023,0.288,1.714,0,0.24,1,homopolymer_run>=4
NDM5_4419_2,22,-0.03,0.291,0.51,1.914,0,0.425,1,N-term_Q/E(pyroglutamate)
NDM5_4442_2,12,-0.02,-0.525,0.371,-0.057,0,0.31,0,
NDM5_4445_2,12,-1.03,-0.717,0.213,-0.414,0,0.178,1,motif_DP
NDM5_4448_2,12,-1.99,0.083,0.214,1.0,0,0.178,1,motif_DP
NDM5_4471_2,41,-4.02,-0.627,0.865,0.843,0,0.5,0,
NDM5_4474_2,41,-3.02,1.295,0.182,2.086,0,0.151,2,motif_DP;homopolymer_run>=4
NDM5_4477_2,41,-2.02,0.012,0.497,1.414,0,0.414,0,
NDM5_4500_2,35,-0.02,1.06,0.377,2.086,0,0.314,1,homopolymer_run>=4
NDM5_4503_2,35,-4.02,-0.049,0.472,1.757,0,0.393,1,motif_DS
NDM5_4506_2,35,-4.02,-0.371,0.476,1.957,0,0.397,2,motif_NG;homopolymer_run>=4
NDM5_4509_2,35,-3.02,0.22,0.521,1.729,0,0.434,0,
NDM5_4532_2,42,-6.02,-0.195,0.555,1.686,0,0.462,1,motif_NG
NDM5_4535_2,42,-0.98,0.705,0.458,2.186,0,0.382,1,homopolymer_run>=4
NDM5_4538_2,42,-6.02,-0.56,0.561,1.843,0,0.467,1,motif_DG
NDM5_4561_2,30,-3.02,1.24,0.27,2.357,0,0.225,1,homopolymer_run>=4
NDM5_4564_2,30,-5.02,0.063,0.488,1.771,0,0.407,0,
NDM5_4567_2,30,-0.02,0.88,0.407,1.8,0,0.339,1,homopolymer_run>=4
NDM5_4590_2,41,-1.03,-0.234,0.601,2.657,0,0.5,0,
NDM5_4593_2,41,-0.02,0.985,0.394,2.186,0,0.329,2,motif_DP;homopolymer_run>=4
NDM5_4596_2,41,-2.02,0.461,0.678,2.086,0,0.5,1,homopolymer_run>=4
